date,open,high,low,close
"20121012  13:43:00",15.50,15.61,15.37,15.38
"20121012  13:44:00",15.38,15.38,15.38,15.38
"20121012  13:45:00",16.25,16.25,16.25,16.25
"20121012  13:46:00",16.25,16.25,16.25,16.25
"20121012  13:47:00",16.25,16.25,16.25,16.25
"20121012  13:48:00",16.55,16.55,16.55,16.55
"20121012  13:49:00",16.55,16.55,16.55,16.55
"20121012  13:50:00",15.89,15.89,15.60,15.60
"20121012  13:51:00",15.42,15.42,15.42,15.42
"20121012  13:52:00",15.62,15.62,15.62,15.62
"20121012  13:53:00",15.62,15.62,15.62,15.62
"20121012  13:54:00",15.49,15.49,15.30,15.30
"20121012  13:55:00",15.30,15.30,15.30,15.30
"20121012  13:56:00",15.25,15.25,15.25,15.25
"20121012  13:57:00",15.25,15.25,15.25,15.25
"20121012  13:58:00",15.25,15.25,15.25,15.25
"20121012  13:59:00",15.25,15.25,15.25,15.25
"20121012  14:00:00",15.25,15.25,15.25,15.25
"20121012  14:01:00",15.25,15.25,15.25,15.25
"20121012  14:02:00",15.80,15.80,15.80,15.80
"20121012  14:03:00",15.80,15.80,15.80,15.80
"20121012  14:04:00",15.80,15.80,15.80,15.80
"20121012  14:05:00",15.73,15.73,15.73,15.73
"20121012  14:06:00",15.73,15.73,15.73,15.73
"20121012  14:07:00",15.80,15.80,15.80,15.80
"20121012  14:08:00",15.80,15.80,15.80,15.80
"20121012  14:09:00",15.80,15.80,15.80,15.80
"20121012  14:10:00",15.80,15.80,15.80,15.80
"20121012  14:11:00",15.80,15.80,15.80,15.80
"20121012  14:12:00",16.25,16.25,16.25,16.25
"20121012  14:13:00",16.25,16.25,16.25,16.25
"20121012  14:14:00",16.25,16.25,16.25,16.25
"20121012  14:15:00",16.25,16.25,16.25,16.25
"20121012  14:16:00",16.25,16.25,16.25,16.25
"20121012  14:17:00",16.25,16.25,16.25,16.25
"20121012  14:18:00",16.25,16.25,16.25,16.25
"20121012  14:19:00",16.25,16.25,16.25,16.25
"20121012  14:20:00",16.25,16.25,16.25,16.25
"20121012  14:21:00",16.25,16.25,16.25,16.25
"20121012  14:22:00",16.25,16.25,16.25,16.25
"20121012  14:23:00",15.00,15.00,14.30,14.30
"20121012  14:24:00",14.50,14.65,14.40,14.65
"20121012  14:25:00",14.65,14.65,14.65,14.65
"20121012  14:26:00",14.65,14.65,14.65,14.65
"20121012  14:27:00",13.95,13.95,13.45,13.45
"20121012  14:28:00",13.40,13.40,13.20,13.20
"20121012  14:29:00",13.55,13.55,13.55,13.55
"20121012  14:30:00",13.58,13.58,13.58,13.58
"20121012  14:31:00",13.58,13.58,13.58,13.58
"20121012  14:32:00",14.30,14.30,14.30,14.30
"20121012  14:33:00",14.10,14.10,13.90,13.90
"20121012  14:34:00",13.90,13.90,13.90,13.90
"20121012  14:35:00",13.90,13.90,13.90,13.90
"20121012  14:36:00",13.90,13.90,13.90,13.90
"20121012  14:37:00",13.90,13.90,13.90,13.90
"20121012  14:38:00",13.95,13.95,13.95,13.95
"20121012  14:39:00",13.95,13.95,13.95,13.95
"20121012  14:40:00",13.45,14.10,13.45,14.10
"20121012  14:41:00",14.10,14.10,14.10,14.10
"20121012  14:42:00",14.32,14.32,14.32,14.32
"20121012  14:43:00",14.55,14.55,14.55,14.55
"20121012  14:44:00",14.55,14.55,14.55,14.55
"20121012  14:45:00",14.13,14.13,14.13,14.13
"20121012  14:46:00",14.13,14.13,14.13,14.13
"20121012  14:47:00",14.40,14.40,14.40,14.40
"20121012  14:48:00",14.31,14.31,14.31,14.31
"20121012  14:49:00",14.31,14.31,14.31,14.31
"20121012  14:50:00",14.50,14.50,14.50,14.50
"20121012  14:51:00",14.50,14.50,14.50,14.50
"20121012  14:52:00",14.50,14.50,14.50,14.50
"20121012  14:53:00",14.10,14.10,14.10,14.10
"20121012  14:54:00",14.10,14.10,14.10,14.10
"20121012  14:55:00",14.10,14.10,14.10,14.10
"20121012  14:56:00",14.10,14.10,14.10,14.10
"20121012  14:57:00",14.10,14.10,14.10,14.10
"20121012  14:58:00",14.10,14.10,14.10,14.10
"20121012  14:59:00",13.65,13.65,13.65,13.65
"20121012  15:00:00",14.00,14.00,14.00,14.00
"20121012  15:01:00",14.25,14.64,14.17,14.64
"20121012  15:02:00",14.66,14.66,14.30,14.30
"20121012  15:03:00",14.38,14.38,14.36,14.36
"20121012  15:04:00",14.54,14.57,14.54,14.57
"20121012  15:05:00",15.10,15.15,15.10,15.15
