date,open,high,low,close
"20121012  13:46:00",748.95,749.07,748.91,749.07
"20121012  13:47:00",749.06,749.13,749.01,749.11
"20121012  13:48:00",749.02,749.02,748.83,748.83
"20121012  13:49:00",748.87,749.21,748.82,749.21
"20121012  13:50:00",749.11,749.11,748.98,749.11
"20121012  13:51:00",749.02,749.02,748.88,748.88
"20121012  13:52:00",748.82,748.87,748.82,748.87
"20121012  13:53:00",748.70,749.14,748.70,748.93
"20121012  13:54:00",749.25,749.25,749.23,749.23
"20121012  13:55:00",749.00,749.80,749.00,749.73
"20121012  13:56:00",749.84,749.84,749.46,749.54
"20121012  13:57:00",749.89,750.00,749.64,749.80
"20121012  13:58:00",749.94,750.06,749.26,749.33
"20121012  13:59:00",749.23,749.89,749.12,749.88
"20121012  14:00:00",749.83,750.04,749.74,749.91
"20121012  14:01:00",749.67,749.79,749.43,749.76
"20121012  14:02:00",749.46,749.46,749.26,749.26
"20121012  14:03:00",749.26,749.27,749.16,749.27
"20121012  14:04:00",749.25,749.51,749.25,749.51
"20121012  14:05:00",749.65,749.77,749.57,749.63
"20121012  14:06:00",749.62,749.62,749.32,749.54
"20121012  14:07:00",749.54,749.54,749.54,749.54
"20121012  14:08:00",749.49,749.54,749.26,749.54
"20121012  14:09:00",749.77,749.85,749.77,749.85
"20121012  14:10:00",749.82,749.95,749.82,749.95
"20121012  14:11:00",749.95,749.96,749.67,749.67
"20121012  14:12:00",749.47,749.98,749.47,749.98
"20121012  14:13:00",749.61,750.31,749.54,750.26
"20121012  14:14:00",750.28,750.33,750.11,750.23
"20121012  14:15:00",750.23,750.23,750.00,750.02
"20121012  14:16:00",749.95,750.38,749.72,750.07
"20121012  14:17:00",750.01,750.18,750.01,750.18
"20121012  14:18:00",749.95,750.22,749.95,750.22
"20121012  14:19:00",750.11,750.11,749.92,749.97
"20121012  14:20:00",749.67,749.99,749.67,749.91
"20121012  14:21:00",749.99,750.21,749.99,749.99
"20121012  14:22:00",750.07,750.25,750.04,750.25
"20121012  14:23:00",750.26,750.63,750.05,750.05
"20121012  14:24:00",750.20,750.20,750.10,750.10
"20121012  14:25:00",750.04,750.23,750.02,750.23
"20121012  14:26:00",749.98,750.19,749.76,750.15
"20121012  14:27:00",750.20,750.46,750.20,750.28
"20121012  14:28:00",750.51,750.51,750.25,750.49
"20121012  14:29:00",750.30,750.38,749.91,749.91
"20121012  14:30:00",750.26,750.34,749.87,749.99
"20121012  14:31:00",749.82,749.87,749.82,749.87
"20121012  14:32:00",749.87,750.19,749.86,750.19
"20121012  14:33:00",750.14,750.64,750.00,750.64
