date,open,high,low,close
"20121012  13:54:00",0.05,0.05,0.05,0.05
"20121012  13:55:00",0.05,0.05,0.05,0.05
"20121012  13:56:00",0.05,0.05,0.05,0.05
"20121012  13:57:00",0.05,0.05,0.05,0.05
"20121012  13:58:00",0.05,0.05,0.05,0.05
"20121012  13:59:00",0.05,0.05,0.05,0.05
"20121012  14:00:00",0.05,0.05,0.05,0.05
"20121012  14:01:00",0.05,0.05,0.05,0.05
"20121012  14:02:00",0.05,0.05,0.05,0.05
"20121012  14:03:00",0.05,0.05,0.05,0.05
"20121012  14:04:00",0.05,0.05,0.05,0.05
"20121012  14:05:00",0.05,0.05,0.05,0.05
"20121012  14:06:00",0.05,0.05,0.05,0.05
"20121012  14:07:00",0.05,0.05,0.05,0.05
"20121012  14:08:00",0.05,0.05,0.05,0.05
"20121012  14:09:00",0.05,0.05,0.05,0.05
"20121012  14:10:00",0.05,0.05,0.05,0.05
"20121012  14:11:00",0.05,0.05,0.05,0.05
"20121012  14:12:00",0.05,0.05,0.05,0.05
"20121012  14:13:00",0.05,0.05,0.05,0.05
"20121012  14:14:00",0.05,0.05,0.05,0.05
"20121012  14:15:00",0.05,0.05,0.05,0.05
"20121012  14:16:00",0.05,0.05,0.05,0.05
"20121012  14:17:00",0.05,0.05,0.05,0.05
"20121012  14:18:00",0.05,0.05,0.05,0.05
"20121012  14:19:00",0.05,0.05,0.05,0.05
"20121012  14:20:00",0.05,0.05,0.05,0.05
"20121012  14:21:00",0.05,0.05,0.05,0.05
"20121012  14:22:00",0.05,0.05,0.05,0.05
"20121012  14:23:00",0.05,0.05,0.05,0.05
"20121012  14:24:00",0.05,0.05,0.05,0.05
"20121012  14:25:00",0.05,0.05,0.05,0.05
"20121012  14:26:00",0.05,0.05,0.05,0.05
"20121012  14:46:00",0.05,0.05,0.05,0.05
"20121012  14:47:00",0.05,0.05,0.05,0.05
"20121012  14:48:00",0.05,0.05,0.05,0.05
"20121012  14:49:00",0.05,0.05,0.05,0.05
"20121012  14:50:00",0.05,0.05,0.05,0.05
"20121012  14:51:00",0.05,0.05,0.05,0.05
"20121012  15:19:00",0.05,0.05,0.05,0.05
"20121012  15:20:00",0.05,0.05,0.05,0.05
"20121012  15:21:00",0.05,0.05,0.05,0.05
"20121012  15:22:00",0.05,0.05,0.05,0.05
"20121012  15:23:00",0.05,0.05,0.05,0.05
"20121012  15:24:00",0.05,0.05,0.05,0.05
"20121012  15:25:00",0.05,0.05,0,0
"20121012  15:27:00",0.05,0.05,0.05,0.05
"20121012  15:28:00",0.05,0.05,0.05,0.05
"20121012  15:29:00",0.05,0.05,0.05,0.05
"20121012  15:30:00",0.05,0.05,0.05,0.05
"20121012  15:31:00",0.05,0.05,0.05,0.05
"20121012  15:32:00",0.05,0.05,0.05,0.05
"20121012  15:33:00",0.05,0.05,0.05,0.05
"20121012  15:34:00",0.05,0.05,0.05,0.05
"20121012  15:39:00",0.05,0.05,0,0
"20121012  15:42:00",0.05,0.05,0.05,0.05
"20121012  15:43:00",0.05,0.05,0.05,0.05
"20121012  15:46:00",0.05,0.05,0.05,0.05
"20121012  15:47:00",0.05,0.05,0.05,0.05
"20121012  15:48:00",0.05,0.05,0.05,0.05
"20121012  15:49:00",0.05,0.05,0.05,0.05
"20121012  15:50:00",0.05,0.05,0.05,0.05
"20121012  15:51:00",0.05,0.05,0.05,0.05
"20121012  15:52:00",0.05,0.05,0.05,0.05
"20121012  15:53:00",0.05,0.05,0.05,0.05
"20121012  15:54:00",0.05,0.05,0.05,0.05
"20121012  15:55:00",0.05,0.05,0.05,0.05
"20121012  15:56:00",0.05,0.05,0.05,0.05
"20121012  15:57:00",0.05,0.05,0.05,0.05
"20121012  15:58:00",0.05,0.05,0.05,0.05
"20121012  15:59:00",0.05,0.05,0.05,0.05
